applicant_id,age,employment_type,annual_income,years_employed,cibil_score,existing_loans_count,existing_emi_monthly,requested_loan_amount,loan_tenure_months,dependents,dti_ratio,previous_default,savings_balance,approved
TRAD-003268,26,Business Owner,676000.0,3,783,2,5600.0,1033000.0,24,2,0.863,0,322000.0,0
TRAD-003269,64,Salaried,422000.0,5,647,0,0.0,1482000.0,120,2,0.351,0,69000.0,0
TRAD-003270,28,Business Owner,522000.0,14,786,1,10200.0,991000.0,36,2,0.867,0,67000.0,1
TRAD-003271,39,Business Owner,828000.0,25,737,0,0.0,1682000.0,120,0,0.203,0,280000.0,1
TRAD-003272,49,Business Owner,364000.0,24,758,2,14600.0,1005000.0,36,0,1.402,0,0.0,0
TRAD-003273,38,Business Owner,600000.0,11,657,1,13800.0,953000.0,120,3,0.435,0,94000.0,0
TRAD-003274,31,Salaried,542000.0,8,627,1,5200.0,1480000.0,120,4,0.388,0,261000.0,1
TRAD-003275,61,Self-Employed,621000.0,28,709,0,0.0,641000.0,120,0,0.103,1,399000.0,1
TRAD-003276,24,Self-Employed,367000.0,16,787,2,15600.0,187000.0,120,4,0.561,0,676000.0,1
TRAD-003277,31,Self-Employed,131000.0,3,695,2,30200.0,902000.0,180,4,3.0,0,181000.0,0
TRAD-003278,64,Salaried,796000.0,6,633,1,9500.0,1284000.0,48,3,0.546,0,309000.0,0
TRAD-003279,53,Self-Employed,920000.0,25,586,1,1800.0,1501000.0,60,2,0.35,0,0.0,1
TRAD-003280,24,Business Owner,148000.0,26,719,1,12800.0,1505000.0,12,1,3.0,0,384000.0,0
TRAD-003281,54,Salaried,753000.0,27,647,1,16400.0,855000.0,48,2,0.545,0,73000.0,1
TRAD-003282,63,Business Owner,953000.0,0,693,1,8000.0,789000.0,60,0,0.266,0,223000.0,1
TRAD-003283,25,Salaried,817000.0,24,677,0,0.0,515000.0,120,1,0.063,0,419000.0,1
TRAD-003284,39,Salaried,533000.0,3,658,0,0.0,1062000.0,240,1,0.1,0,429000.0,1
TRAD-003285,41,Salaried,386000.0,24,728,2,33700.0,50000.0,84,2,1.066,0,0.0,0
TRAD-003286,26,Self-Employed,673000.0,26,753,1,12400.0,915000.0,24,1,0.901,0,500000.0,1
TRAD-003287,29,Self-Employed,719000.0,10,887,1,2500.0,2752000.0,24,2,1.955,0,290000.0,0
TRAD-003288,28,Salaried,677000.0,5,772,3,36100.0,50000.0,60,3,0.655,0,617000.0,1
TRAD-003289,29,Self-Employed,600000.0,21,851,2,21200.0,1002000.0,48,4,0.842,0,665000.0,1
TRAD-003290,38,Salaried,347000.0,2,622,0,0.0,1146000.0,240,4,0.165,0,702000.0,1
TRAD-003291,41,Salaried,768000.0,17,548,1,14200.0,1229000.0,24,0,1.022,0,0.0,0
TRAD-003292,31,Business Owner,782000.0,9,699,1,10800.0,272000.0,84,2,0.215,0,401000.0,1
TRAD-003293,33,Self-Employed,706000.0,12,782,1,14300.0,1235000.0,180,2,0.36,0,0.0,1
TRAD-003294,29,Self-Employed,681000.0,24,767,0,0.0,553000.0,48,2,0.203,0,625000.0,1
TRAD-003295,56,Self-Employed,1120000.0,29,815,0,0.0,50000.0,36,3,0.015,0,661000.0,1
TRAD-003296,30,Business Owner,475000.0,12,459,2,10800.0,1519000.0,24,1,1.872,0,545000.0,0
TRAD-003297,60,Salaried,1009000.0,8,819,2,20000.0,1332000.0,84,2,0.426,0,194000.0,1
TRAD-003298,44,Salaried,444000.0,25,732,1,14900.0,272000.0,84,4,0.49,0,436000.0,1
TRAD-003299,56,Salaried,961000.0,12,553,1,3300.0,547000.0,120,2,0.098,0,162000.0,0
TRAD-003300,49,Self-Employed,995000.0,5,769,2,7000.0,523000.0,180,2,0.119,0,303000.0,1
TRAD-003301,32,Self-Employed,568000.0,27,716,1,12800.0,50000.0,240,4,0.275,0,277000.0,1
TRAD-003302,47,Self-Employed,1115000.0,29,736,1,8900.0,1396000.0,24,0,0.722,1,0.0,1
TRAD-003303,33,Salaried,781000.0,8,795,2,27400.0,1420000.0,48,1,0.876,0,98000.0,1
TRAD-003304,26,Salaried,404000.0,4,741,1,5800.0,684000.0,36,2,0.737,0,868000.0,0
TRAD-003305,32,Self-Employed,545000.0,4,560,1,9200.0,882000.0,180,0,0.31,0,278000.0,0
TRAD-003306,33,Business Owner,967000.0,17,686,0,0.0,975000.0,24,2,0.504,0,340000.0,1
TRAD-003307,26,Salaried,908000.0,9,546,0,0.0,1059000.0,84,4,0.167,0,298000.0,1
TRAD-003308,22,Salaried,354000.0,18,762,0,0.0,50000.0,36,3,0.047,0,197000.0,1
TRAD-003309,62,Salaried,611000.0,22,833,0,0.0,1217000.0,12,0,1.992,0,309000.0,0
TRAD-003310,43,Salaried,707000.0,0,582,0,0.0,136000.0,84,4,0.027,0,198000.0,1
TRAD-003311,38,Salaried,508000.0,25,636,1,3600.0,1343000.0,48,3,0.746,0,0.0,0
TRAD-003312,61,Salaried,1310000.0,0,616,1,10300.0,208000.0,120,4,0.11,0,497000.0,1
TRAD-003313,30,Self-Employed,715000.0,3,657,2,21400.0,55000.0,48,0,0.378,0,703000.0,0
TRAD-003314,38,Salaried,633000.0,21,739,0,0.0,882000.0,24,4,0.697,0,9000.0,0
TRAD-003315,58,Salaried,983000.0,18,658,1,12700.0,867000.0,24,0,0.596,1,197000.0,0
TRAD-003316,48,Salaried,548000.0,29,762,0,0.0,967000.0,24,0,0.882,0,675000.0,1
TRAD-003317,38,Business Owner,932000.0,17,801,1,2100.0,320000.0,48,1,0.113,0,107000.0,1
TRAD-003318,32,Salaried,183000.0,12,805,2,21700.0,1032000.0,36,4,3.0,0,397000.0,0
TRAD-003319,22,Salaried,523000.0,20,594,2,4900.0,1093000.0,24,4,1.157,0,1382000.0,1
TRAD-003320,24,Salaried,944000.0,22,832,2,27700.0,1658000.0,36,3,0.938,0,458000.0,1
TRAD-003321,28,Self-Employed,1090000.0,20,839,0,0.0,1020000.0,180,0,0.062,0,317000.0,1
TRAD-003322,55,Business Owner,433000.0,11,848,0,0.0,510000.0,180,4,0.079,0,520000.0,1
TRAD-003323,49,Salaried,401000.0,28,685,1,6400.0,50000.0,48,1,0.223,0,494000.0,1
TRAD-003324,40,Salaried,809000.0,9,629,1,7000.0,50000.0,60,3,0.116,0,134000.0,1
TRAD-003325,55,Salaried,476000.0,10,606,2,11600.0,1110000.0,24,1,1.458,0,0.0,0
TRAD-003326,28,Self-Employed,575000.0,8,595,0,0.0,1416000.0,48,2,0.616,0,448000.0,1
TRAD-003327,30,Business Owner,895000.0,8,701,2,13000.0,321000.0,84,0,0.226,0,486000.0,1
TRAD-003328,38,Salaried,498000.0,6,781,2,24100.0,1066000.0,12,4,2.721,0,226000.0,0
TRAD-003329,61,Salaried,120000.0,17,824,0,0.0,787000.0,180,0,0.437,0,711000.0,1
TRAD-003330,48,Self-Employed,286000.0,21,654,2,16100.0,1367000.0,240,4,0.915,0,661000.0,0
TRAD-003331,58,Self-Employed,653000.0,12,696,0,0.0,1463000.0,240,4,0.112,1,494000.0,1
TRAD-003332,31,Salaried,128000.0,27,690,1,9600.0,50000.0,24,0,1.095,0,230000.0,0
TRAD-003333,58,Salaried,567000.0,14,640,1,5300.0,1571000.0,240,3,0.251,0,0.0,1
TRAD-003334,24,Salaried,260000.0,14,770,1,11800.0,1064000.0,24,1,2.591,0,256000.0,0
TRAD-003335,31,Self-Employed,1109000.0,2,734,0,0.0,555000.0,180,1,0.033,0,0.0,1
TRAD-003336,44,Self-Employed,1256000.0,27,713,0,0.0,573000.0,24,1,0.228,1,0.0,1
TRAD-003337,23,Self-Employed,354000.0,4,734,1,8900.0,921000.0,48,1,0.952,0,462000.0,0
TRAD-003338,58,Business Owner,722000.0,4,758,2,22700.0,573000.0,240,4,0.417,0,593000.0,1
TRAD-003339,59,Salaried,381000.0,28,758,1,7400.0,291000.0,60,0,0.386,1,0.0,0
TRAD-003340,44,Salaried,563000.0,15,620,2,11700.0,440000.0,24,1,0.64,0,236000.0,0
TRAD-003341,34,Salaried,1155000.0,2,785,1,10700.0,224000.0,48,1,0.16,0,296000.0,1
TRAD-003342,25,Business Owner,519000.0,13,724,2,14100.0,1775000.0,36,2,1.466,0,227000.0,0
TRAD-003343,48,Self-Employed,570000.0,17,659,1,14800.0,936000.0,240,1,0.394,0,0.0,0
TRAD-003344,44,Salaried,386000.0,0,722,1,9300.0,2364000.0,48,3,1.82,1,633000.0,0
TRAD-003345,54,Salaried,971000.0,22,733,1,3500.0,1141000.0,12,4,1.218,0,0.0,1
TRAD-003346,47,Self-Employed,120000.0,20,803,0,0.0,1283000.0,24,3,3.0,0,0.0,0
TRAD-003347,26,Self-Employed,526000.0,0,601,1,5000.0,210000.0,60,1,0.194,0,0.0,1
TRAD-003348,26,Self-Employed,637000.0,18,826,0,0.0,758000.0,12,4,1.19,0,420000.0,1
TRAD-003349,55,Salaried,465000.0,6,702,0,0.0,947000.0,36,2,0.679,0,233000.0,0
TRAD-003350,27,Business Owner,892000.0,22,652,3,26300.0,486000.0,84,1,0.432,0,107000.0,1
TRAD-003351,62,Self-Employed,987000.0,11,649,0,0.0,598000.0,180,3,0.04,0,432000.0,1
TRAD-003352,25,Self-Employed,255000.0,6,605,0,0.0,1173000.0,12,4,3.0,1,383000.0,0
TRAD-003353,53,Self-Employed,1236000.0,15,535,0,0.0,1186000.0,48,1,0.24,0,0.0,1
TRAD-003354,63,Business Owner,251000.0,13,764,2,22200.0,50000.0,48,1,1.111,0,429000.0,0
TRAD-003355,40,Business Owner,1011000.0,10,888,0,0.0,1084000.0,180,3,0.071,0,595000.0,1
TRAD-003356,23,Self-Employed,692000.0,26,546,1,8200.0,1259000.0,180,2,0.263,0,269000.0,0
TRAD-003357,59,Salaried,509000.0,19,610,1,6500.0,516000.0,240,3,0.204,0,241000.0,1
TRAD-003358,29,Salaried,535000.0,14,771,0,0.0,450000.0,84,2,0.12,1,773000.0,1
TRAD-003359,44,Business Owner,641000.0,6,696,1,15200.0,1187000.0,24,0,1.21,0,123000.0,0
TRAD-003360,64,Self-Employed,708000.0,17,779,1,13400.0,50000.0,240,1,0.231,0,259000.0,1
TRAD-003361,53,Salaried,392000.0,0,690,2,30700.0,901000.0,120,4,1.17,0,383000.0,0
TRAD-003362,23,Salaried,584000.0,26,645,0,0.0,1962000.0,84,4,0.48,0,312000.0,1
TRAD-003363,57,Business Owner,434000.0,0,679,1,5100.0,50000.0,48,1,0.17,0,232000.0,0
TRAD-003364,28,Business Owner,310000.0,20,474,1,5500.0,1435000.0,180,3,0.522,0,322000.0,0
TRAD-003365,53,Business Owner,421000.0,10,591,1,14500.0,1254000.0,48,0,1.158,0,692000.0,0
TRAD-003366,48,Salaried,328000.0,21,790,0,0.0,50000.0,36,1,0.051,0,502000.0,1
TRAD-003367,33,Self-Employed,532000.0,10,813,2,30000.0,1238000.0,36,3,1.452,0,281000.0,0
TRAD-003368,39,Business Owner,771000.0,0,834,0,0.0,1551000.0,84,0,0.287,0,84000.0,1
TRAD-003369,26,Salaried,684000.0,28,742,0,0.0,135000.0,84,3,0.028,0,117000.0,1
TRAD-003370,64,Salaried,1203000.0,22,486,0,0.0,440000.0,36,4,0.122,0,538000.0,1
TRAD-003371,31,Business Owner,120000.0,1,640,1,11900.0,917000.0,48,0,3.0,1,0.0,0
TRAD-003372,34,Salaried,781000.0,0,826,3,55600.0,1535000.0,36,2,1.509,0,901000.0,0
TRAD-003373,43,Self-Employed,652000.0,15,854,1,7700.0,548000.0,120,1,0.226,0,292000.0,1
TRAD-003374,50,Self-Employed,878000.0,28,829,0,0.0,873000.0,48,3,0.249,1,0.0,1
TRAD-003375,43,Self-Employed,851000.0,17,678,0,0.0,468000.0,180,4,0.037,0,345000.0,1
TRAD-003376,43,Salaried,604000.0,0,576,2,10000.0,916000.0,36,0,0.704,0,100000.0,0
TRAD-003377,46,Self-Employed,698000.0,20,696,1,7700.0,1580000.0,48,3,0.698,0,195000.0,1
TRAD-003378,58,Salaried,442000.0,12,701,1,6800.0,969000.0,12,0,2.377,0,0.0,0
TRAD-003379,38,Business Owner,822000.0,19,849,2,8000.0,668000.0,12,2,0.929,0,240000.0,1
TRAD-003380,57,Salaried,124000.0,10,722,3,24500.0,879000.0,12,2,3.0,0,0.0,0
TRAD-003381,55,Self-Employed,868000.0,0,702,0,0.0,380000.0,12,2,0.438,0,150000.0,0
TRAD-003382,63,Self-Employed,644000.0,0,707,3,16200.0,254000.0,240,3,0.322,1,93000.0,0
TRAD-003383,61,Salaried,514000.0,18,738,1,8400.0,1682000.0,36,3,1.287,0,174000.0,0
TRAD-003384,56,Salaried,585000.0,19,760,0,0.0,1965000.0,60,1,0.672,0,109000.0,1
TRAD-003385,31,Self-Employed,605000.0,9,631,0,0.0,50000.0,240,3,0.004,0,308000.0,1
TRAD-003386,55,Salaried,1013000.0,2,600,0,0.0,1278000.0,60,2,0.252,0,522000.0,1
TRAD-003387,53,Salaried,1555000.0,23,830,1,6300.0,1458000.0,48,0,0.283,1,390000.0,1
TRAD-003388,33,Salaried,992000.0,4,544,2,19600.0,112000.0,120,3,0.248,0,625000.0,1
TRAD-003389,50,Business Owner,492000.0,5,856,1,14100.0,593000.0,120,1,0.464,0,175000.0,1
TRAD-003390,32,Self-Employed,826000.0,13,518,0,0.0,525000.0,12,0,0.636,0,381000.0,1
TRAD-003391,44,Salaried,839000.0,21,644,1,10900.0,2136000.0,240,2,0.283,0,391000.0,1
TRAD-003392,56,Business Owner,391000.0,29,792,0,0.0,1974000.0,24,2,2.524,0,588000.0,0
TRAD-003393,29,Salaried,297000.0,18,700,1,5900.0,301000.0,48,3,0.492,1,117000.0,0
TRAD-003394,35,Salaried,632000.0,28,575,0,0.0,50000.0,240,2,0.004,0,497000.0,1
TRAD-003395,55,Salaried,876000.0,19,741,2,33100.0,1402000.0,84,3,0.682,0,86000.0,1
TRAD-003396,40,Salaried,199000.0,25,706,1,7500.0,1254000.0,84,1,1.352,0,158000.0,0
TRAD-003397,63,Salaried,448000.0,5,679,1,10300.0,1709000.0,180,3,0.53,0,210000.0,0
TRAD-003398,21,Self-Employed,810000.0,1,641,0,0.0,212000.0,60,4,0.052,0,413000.0,1
TRAD-003399,52,Salaried,662000.0,20,697,2,8700.0,1370000.0,84,2,0.453,0,28000.0,1
TRAD-003400,56,Self-Employed,1047000.0,29,645,0,0.0,424000.0,60,3,0.081,0,63000.0,1
TRAD-003401,61,Salaried,255000.0,22,900,0,0.0,1305000.0,24,1,2.559,0,139000.0,0
TRAD-003402,27,Salaried,1309000.0,10,677,1,8000.0,876000.0,36,3,0.296,0,312000.0,1
TRAD-003403,64,Salaried,219000.0,14,664,1,3100.0,2135000.0,120,4,1.145,0,66000.0,0
TRAD-003404,38,Self-Employed,120000.0,3,649,0,0.0,1191000.0,36,4,3.0,0,366000.0,0
TRAD-003405,36,Self-Employed,634000.0,10,869,2,30400.0,696000.0,240,4,0.63,0,211000.0,0
TRAD-003406,36,Salaried,332000.0,20,544,2,11200.0,990000.0,240,1,0.554,0,464000.0,0
TRAD-003407,49,Salaried,639000.0,4,734,2,25200.0,835000.0,120,4,0.604,0,316000.0,0
TRAD-003408,50,Salaried,629000.0,14,677,1,0.0,150000.0,12,1,0.238,0,738000.0,1
TRAD-003409,41,Business Owner,595000.0,8,565,1,5800.0,2151000.0,120,4,0.478,0,330000.0,0
TRAD-003410,24,Salaried,414000.0,14,622,1,1400.0,1939000.0,240,0,0.275,0,0.0,0
TRAD-003411,64,Self-Employed,771000.0,22,730,1,13900.0,785000.0,120,4,0.318,1,247000.0,1
TRAD-003412,30,Salaried,561000.0,26,618,1,12500.0,1355000.0,84,1,0.612,0,305000.0,1
TRAD-003413,25,Salaried,959000.0,12,725,1,4900.0,2233000.0,84,1,0.394,0,73000.0,1
TRAD-003414,47,Self-Employed,599000.0,24,864,0,0.0,1704000.0,60,2,0.569,1,679000.0,1
TRAD-003415,39,Salaried,380000.0,21,716,1,13800.0,700000.0,36,2,1.05,0,223000.0,0
TRAD-003416,48,Salaried,177000.0,27,562,2,28900.0,843000.0,60,0,2.912,0,139000.0,0
TRAD-003417,59,Business Owner,602000.0,22,620,2,14800.0,50000.0,240,2,0.299,0,345000.0,1
TRAD-003418,25,Salaried,295000.0,16,673,1,200.0,1404000.0,12,4,3.0,0,73000.0,0
TRAD-003419,33,Salaried,272000.0,20,667,0,0.0,1708000.0,24,2,3.0,0,542000.0,0
TRAD-003420,43,Salaried,798000.0,9,714,1,12100.0,1712000.0,180,2,0.325,0,491000.0,1
TRAD-003421,55,Salaried,152000.0,20,730,3,52200.0,1356000.0,180,4,3.0,0,333000.0,0
TRAD-003422,47,Self-Employed,1045000.0,21,864,2,17600.0,1129000.0,60,0,0.418,0,448000.0,1
TRAD-003423,37,Salaried,695000.0,18,700,2,13100.0,251000.0,48,1,0.316,0,175000.0,1
TRAD-003424,47,Business Owner,638000.0,3,591,1,18600.0,1108000.0,12,4,2.087,0,0.0,0
TRAD-003425,64,Self-Employed,360000.0,15,810,0,0.0,489000.0,120,0,0.136,0,219000.0,1
TRAD-003426,42,Business Owner,864000.0,21,820,1,4100.0,1241000.0,60,1,0.344,0,175000.0,1
TRAD-003427,59,Business Owner,649000.0,5,722,0,0.0,403000.0,180,1,0.041,0,0.0,1
TRAD-003428,55,Business Owner,458000.0,23,677,2,26000.0,1237000.0,48,4,1.356,0,36000.0,0
TRAD-003429,34,Self-Employed,706000.0,25,759,3,26200.0,1760000.0,180,0,0.612,0,0.0,1
TRAD-003430,31,Salaried,179000.0,16,680,0,0.0,1145000.0,240,1,0.32,0,37000.0,1
TRAD-003431,54,Salaried,192000.0,28,505,1,2600.0,1113000.0,24,2,3.0,0,633000.0,0
TRAD-003432,30,Self-Employed,336000.0,25,754,2,6500.0,1493000.0,120,0,0.676,0,428000.0,1
TRAD-003433,35,Salaried,748000.0,13,785,3,18200.0,2051000.0,84,0,0.684,0,541000.0,1
TRAD-003434,31,Self-Employed,649000.0,26,837,0,0.0,830000.0,48,1,0.32,0,427000.0,1
TRAD-003435,47,Salaried,944000.0,27,631,1,10300.0,1239000.0,24,0,0.787,0,571000.0,1
TRAD-003436,33,Business Owner,392000.0,3,721,0,0.0,1882000.0,24,4,2.401,0,307000.0,0
TRAD-003437,49,Salaried,811000.0,29,724,2,37700.0,1335000.0,24,2,1.381,0,679000.0,0
TRAD-003438,62,Business Owner,618000.0,0,708,1,6000.0,50000.0,36,0,0.143,1,0.0,0
TRAD-003439,57,Salaried,386000.0,14,711,0,0.0,435000.0,60,3,0.225,0,283000.0,1
TRAD-003440,62,Salaried,758000.0,28,704,0,0.0,1388000.0,60,3,0.366,1,44000.0,0
TRAD-003441,22,Business Owner,632000.0,21,720,1,13300.0,640000.0,240,3,0.303,0,610000.0,1
TRAD-003442,41,Business Owner,474000.0,8,770,0,0.0,1836000.0,120,2,0.387,0,405000.0,1
TRAD-003443,30,Self-Employed,662000.0,19,816,1,7200.0,2108000.0,240,0,0.29,0,597000.0,1
TRAD-003444,61,Business Owner,614000.0,6,628,1,17300.0,516000.0,120,3,0.422,0,0.0,0
TRAD-003445,52,Salaried,607000.0,7,684,1,6200.0,229000.0,84,4,0.176,0,149000.0,1
TRAD-003446,35,Business Owner,534000.0,27,660,1,13100.0,665000.0,180,1,0.377,0,0.0,1
TRAD-003447,45,Salaried,285000.0,1,646,0,0.0,628000.0,120,0,0.22,0,390000.0,0
TRAD-003448,47,Salaried,671000.0,28,546,0,0.0,1898000.0,180,1,0.189,0,193000.0,1
TRAD-003449,42,Salaried,425000.0,13,702,0,0.0,227000.0,36,3,0.178,0,489000.0,1
TRAD-003450,41,Salaried,364000.0,1,746,1,0.0,1383000.0,120,3,0.38,0,308000.0,1
TRAD-003451,23,Self-Employed,583000.0,23,685,0,0.0,1802000.0,36,4,1.03,0,0.0,0
TRAD-003452,40,Self-Employed,856000.0,1,699,0,0.0,1432000.0,36,2,0.558,0,0.0,0
TRAD-003453,36,Salaried,702000.0,9,740,1,11300.0,1184000.0,120,4,0.362,0,321000.0,1
TRAD-003454,57,Business Owner,501000.0,7,834,1,12000.0,795000.0,60,1,0.605,0,416000.0,1
TRAD-003455,59,Salaried,490000.0,23,660,0,0.0,2102000.0,180,2,0.286,0,0.0,1
TRAD-003456,54,Salaried,828000.0,11,589,0,0.0,741000.0,120,3,0.089,0,279000.0,1
TRAD-003457,22,Self-Employed,120000.0,19,691,0,0.0,1516000.0,120,1,1.263,1,46000.0,0
TRAD-003458,58,Salaried,873000.0,2,879,1,7500.0,797000.0,24,1,0.56,1,22000.0,0
TRAD-003459,38,Salaried,125000.0,20,590,0,0.0,50000.0,12,4,0.4,0,136000.0,0
TRAD-003460,39,Self-Employed,254000.0,21,762,2,9100.0,725000.0,36,2,1.381,1,331000.0,0
TRAD-003461,62,Salaried,506000.0,8,810,1,8200.0,798000.0,48,3,0.589,0,123000.0,1
TRAD-003462,59,Salaried,1258000.0,26,475,0,0.0,807000.0,180,3,0.043,0,0.0,1
TRAD-003463,23,Self-Employed,1120000.0,14,739,0,0.0,471000.0,12,3,0.421,0,329000.0,1
TRAD-003464,36,Salaried,848000.0,20,757,1,2000.0,1307000.0,60,4,0.337,1,212000.0,0
TRAD-003465,53,Business Owner,750000.0,5,675,2,7800.0,1379000.0,180,1,0.247,0,65000.0,1
TRAD-003466,44,Self-Employed,129000.0,27,639,0,0.0,701000.0,48,1,1.359,0,223000.0,0
TRAD-003467,32,Salaried,694000.0,7,644,0,0.0,696000.0,36,4,0.334,0,213000.0,0
TRAD-003468,44,Salaried,496000.0,18,669,1,10400.0,217000.0,24,2,0.47,0,311000.0,1
TRAD-003469,59,Salaried,421000.0,2,671,1,0.0,1065000.0,48,4,0.632,0,238000.0,0
TRAD-003470,30,Self-Employed,693000.0,1,653,2,19900.0,1796000.0,84,4,0.715,0,341000.0,0
TRAD-003471,53,Salaried,518000.0,3,667,1,8500.0,1796000.0,84,3,0.692,0,288000.0,0
TRAD-003472,53,Business Owner,893000.0,28,813,0,0.0,511000.0,180,3,0.038,0,505000.0,1
TRAD-003473,59,Salaried,120000.0,6,585,0,0.0,2194000.0,12,4,3.0,0,696000.0,0
TRAD-003474,34,Self-Employed,671000.0,26,534,1,13200.0,665000.0,36,1,0.566,0,296000.0,1
TRAD-003475,30,Salaried,404000.0,17,815,0,0.0,240000.0,48,2,0.149,0,145000.0,1
TRAD-003476,45,Salaried,535000.0,2,682,0,0.0,50000.0,48,2,0.023,0,0.0,1
TRAD-003477,44,Salaried,735000.0,13,663,0,0.0,200000.0,120,0,0.027,0,462000.0,1
TRAD-003478,39,Self-Employed,337000.0,14,689,1,5700.0,1117000.0,12,2,3.0,1,74000.0,0
TRAD-003479,55,Business Owner,696000.0,8,720,1,13000.0,733000.0,36,3,0.575,0,887000.0,1
TRAD-003480,56,Salaried,591000.0,18,650,1,10600.0,489000.0,12,2,1.043,0,995000.0,1
TRAD-003481,31,Salaried,465000.0,25,748,5,40000.0,349000.0,84,3,1.139,0,247000.0,0
TRAD-003482,56,Salaried,518000.0,26,609,2,36900.0,194000.0,240,0,0.874,0,0.0,0
TRAD-003483,31,Salaried,607000.0,15,671,0,0.0,322000.0,240,2,0.027,0,463000.0,1
TRAD-003484,38,Business Owner,435000.0,26,490,2,4500.0,1560000.0,12,4,3.0,0,825000.0,0
TRAD-003485,22,Business Owner,652000.0,27,811,0,0.0,2072000.0,24,1,1.589,0,0.0,0
TRAD-003486,35,Business Owner,572000.0,2,683,0,0.0,2112000.0,84,2,0.527,0,775000.0,0
TRAD-003487,63,Salaried,479000.0,19,764,0,0.0,1347000.0,36,3,0.937,0,0.0,0
TRAD-003488,40,Salaried,1095000.0,23,745,1,9300.0,580000.0,36,3,0.278,0,0.0,1
TRAD-003489,52,Self-Employed,766000.0,0,752,1,13900.0,466000.0,120,0,0.279,0,377000.0,0
TRAD-003490,25,Salaried,543000.0,18,699,1,11600.0,1391000.0,36,0,1.11,0,554000.0,1
TRAD-003491,48,Self-Employed,691000.0,27,737,0,0.0,740000.0,84,3,0.153,0,283000.0,1
TRAD-003492,37,Salaried,362000.0,8,609,1,12000.0,1168000.0,12,2,3.0,0,412000.0,0
TRAD-003493,53,Salaried,528000.0,25,589,2,18200.0,2155000.0,240,4,0.618,0,576000.0,1
TRAD-003494,61,Business Owner,560000.0,28,690,0,0.0,1041000.0,12,4,1.859,0,605000.0,0
TRAD-003495,44,Salaried,301000.0,19,635,0,0.0,2381000.0,12,0,3.0,0,144000.0,0
TRAD-003496,25,Business Owner,758000.0,18,835,0,0.0,168000.0,48,1,0.055,0,84000.0,1
TRAD-003497,41,Salaried,508000.0,16,736,3,21200.0,1191000.0,180,4,0.657,0,563000.0,1
TRAD-003498,26,Salaried,550000.0,12,632,2,29900.0,1104000.0,84,1,0.939,1,414000.0,0
TRAD-003499,40,Salaried,491000.0,13,674,0,0.0,260000.0,60,0,0.106,0,447000.0,1
TRAD-003500,23,Salaried,1479000.0,15,713,0,0.0,1421000.0,36,0,0.32,0,135000.0,1
TRAD-003501,49,Salaried,464000.0,14,694,0,0.0,1895000.0,36,2,1.361,0,460000.0,0
TRAD-003502,34,Salaried,120000.0,24,726,1,8400.0,2332000.0,84,1,3.0,0,26000.0,0
TRAD-003503,29,Self-Employed,202000.0,23,707,1,1700.0,1167000.0,60,4,1.256,1,362000.0,0
TRAD-003504,21,Business Owner,863000.0,10,568,1,17500.0,50000.0,84,4,0.252,0,328000.0,1
TRAD-003505,60,Salaried,1024000.0,15,496,0,0.0,1210000.0,48,0,0.295,0,330000.0,1
TRAD-003506,57,Salaried,459000.0,6,665,1,0.0,1382000.0,36,4,1.004,0,495000.0,0
TRAD-003507,56,Salaried,1008000.0,5,753,2,25900.0,747000.0,24,0,0.679,0,45000.0,0
TRAD-003508,23,Self-Employed,858000.0,11,666,0,0.0,1040000.0,36,3,0.404,1,469000.0,0
TRAD-003509,36,Self-Employed,597000.0,1,817,0,0.0,586000.0,24,4,0.491,0,305000.0,1
TRAD-003510,63,Salaried,577000.0,25,696,0,0.0,813000.0,60,1,0.282,0,102000.0,1
TRAD-003511,46,Salaried,701000.0,3,829,2,0.0,1561000.0,36,0,0.742,0,0.0,1
TRAD-003512,26,Salaried,896000.0,9,809,2,12300.0,1803000.0,180,0,0.299,0,772000.0,1
TRAD-003513,27,Salaried,761000.0,7,800,0,0.0,74000.0,60,1,0.019,0,283000.0,1
TRAD-003514,32,Salaried,460000.0,6,586,2,24800.0,568000.0,36,4,1.059,0,211000.0,0
TRAD-003515,63,Business Owner,601000.0,11,702,1,18000.0,50000.0,12,2,0.443,0,14000.0,0
TRAD-003516,28,Salaried,1205000.0,21,816,1,8000.0,2095000.0,24,2,0.949,1,572000.0,1
TRAD-003517,60,Salaried,720000.0,26,726,0,0.0,1466000.0,12,0,2.036,0,553000.0,0
TRAD-003518,50,Salaried,893000.0,5,753,1,20000.0,50000.0,36,3,0.287,0,505000.0,1
TRAD-003519,61,Self-Employed,801000.0,7,568,2,18000.0,858000.0,36,0,0.627,0,285000.0,0
TRAD-003520,57,Salaried,727000.0,14,882,0,0.0,716000.0,12,3,0.985,0,488000.0,1
TRAD-003521,35,Salaried,680000.0,9,625,0,0.0,409000.0,120,4,0.06,0,94000.0,1
TRAD-003522,57,Salaried,901000.0,23,511,2,33700.0,1574000.0,60,3,0.798,0,354000.0,0
TRAD-003523,28,Self-Employed,851000.0,6,667,2,12300.0,1559000.0,240,2,0.265,1,286000.0,0
TRAD-003524,33,Salaried,724000.0,12,467,0,0.0,1075000.0,180,3,0.099,0,367000.0,1
TRAD-003525,30,Business Owner,456000.0,16,597,1,10000.0,483000.0,12,1,1.322,0,0.0,0
