applicant_id,age,occupation_type,monthly_upi_txn_count,monthly_upi_turnover,avg_daily_balance,cashflow_volatility,utility_payment_reliability,rent_payment_reliability,months_of_transaction_history,requested_loan_amount,alternate_credit_score,approved
THIN-002689,34,Freelancer,96,92800.0,9520.0,0.247,0.831,0.741,58,5000.0,559,1
THIN-002690,56,Gig Worker,23,104300.0,200.0,0.289,0.894,0.7,28,81000.0,498,1
THIN-002691,44,Gig Worker,66,5000.0,11180.0,0.466,0.763,0.786,24,126000.0,433,0
THIN-002692,37,Shopkeeper,108,65800.0,980.0,0.229,0.906,0.823,27,179000.0,545,1
THIN-002693,41,Shopkeeper,747,116600.0,200.0,0.633,0.524,0.523,28,197000.0,431,0
THIN-002694,25,Vendor,636,159900.0,7990.0,0.338,0.79,0.43,31,183000.0,537,1
THIN-002695,35,Freelancer,116,95100.0,16950.0,0.333,0.757,0.254,59,57000.0,487,1
THIN-002696,52,Vendor,552,94000.0,18810.0,0.311,0.925,0.892,26,5000.0,587,1
THIN-002697,44,Shopkeeper,284,86100.0,2860.0,0.098,0.592,0.764,39,79000.0,623,1
THIN-002698,34,Gig Worker,271,59700.0,8600.0,0.095,0.727,0.756,15,130000.0,586,1
THIN-002699,50,Shopkeeper,98,5000.0,200.0,0.039,0.601,0.604,17,18000.0,524,1
THIN-002700,37,Shopkeeper,114,115000.0,10130.0,0.3,0.805,0.534,20,154000.0,486,1
THIN-002701,37,Vendor,693,5000.0,9830.0,0.252,0.842,0.777,33,118000.0,568,1
THIN-002702,30,Vendor,114,136400.0,8570.0,0.279,0.64,0.869,23,207000.0,513,1
THIN-002703,58,Gig Worker,215,83400.0,7480.0,0.121,0.449,0.585,47,106000.0,573,1
THIN-002704,52,Vendor,55,161200.0,4580.0,0.22,0.913,0.664,35,179000.0,565,1
THIN-002705,59,Vendor,402,101700.0,20070.0,0.284,0.877,0.813,47,160000.0,609,1
THIN-002706,35,Vendor,519,78000.0,1300.0,0.322,0.84,0.818,29,82000.0,558,1
THIN-002707,19,Vendor,630,5000.0,2310.0,0.076,0.799,0.9,42,300000.0,655,1
THIN-002708,58,Shopkeeper,50,167300.0,6250.0,0.117,0.727,0.809,37,169000.0,608,1
THIN-002709,42,Gig Worker,208,72000.0,10470.0,0.176,0.841,0.552,11,36000.0,524,1
THIN-002710,50,Gig Worker,471,5000.0,9780.0,0.207,0.957,0.985,39,92000.0,624,1
THIN-002711,34,Freelancer,597,22900.0,12110.0,0.226,0.815,0.812,32,138000.0,593,1
THIN-002712,56,Shopkeeper,151,126800.0,17240.0,0.171,0.72,0.803,34,214000.0,593,1
THIN-002713,37,Vendor,736,92300.0,2430.0,0.152,0.837,0.546,43,207000.0,620,1
THIN-002714,53,Shopkeeper,439,66000.0,200.0,0.274,0.734,0.873,22,219000.0,537,1
THIN-002715,38,Shopkeeper,676,121000.0,7840.0,0.175,0.953,0.836,37,203000.0,658,1
THIN-002716,22,Vendor,795,71600.0,10050.0,0.282,0.911,0.783,18,134000.0,558,1
THIN-002717,36,Shopkeeper,312,65600.0,13510.0,0.246,0.622,0.867,58,112000.0,579,1
THIN-002718,54,Shopkeeper,205,5000.0,4800.0,0.58,0.74,0.499,58,69000.0,432,1
THIN-002719,49,Vendor,489,79800.0,1340.0,0.475,0.811,0.714,25,61000.0,501,1
THIN-002720,28,Vendor,632,95700.0,12210.0,0.445,0.762,0.714,35,36000.0,541,1
THIN-002721,49,Vendor,23,154800.0,2810.0,0.251,0.793,0.867,12,131000.0,493,1
THIN-002722,40,Shopkeeper,390,56300.0,8370.0,0.243,0.794,0.83,6,182000.0,528,1
THIN-002723,31,Freelancer,121,64800.0,4230.0,0.084,0.3,0.953,21,155000.0,553,1
THIN-002724,47,Vendor,510,94900.0,200.0,0.298,0.809,0.605,26,5000.0,527,1
THIN-002725,36,Gig Worker,333,100600.0,19610.0,0.176,0.644,0.34,5,73000.0,494,0
THIN-002726,46,Shopkeeper,243,179800.0,21180.0,0.049,0.871,0.46,38,141000.0,669,1
THIN-002727,45,Freelancer,608,97400.0,16620.0,0.239,0.899,0.72,47,164000.0,617,1
THIN-002728,33,Gig Worker,658,136700.0,2590.0,0.334,0.794,0.83,44,103000.0,579,1
THIN-002729,45,Vendor,451,5000.0,3930.0,0.232,0.509,0.77,16,162000.0,490,0
THIN-002730,44,Gig Worker,515,117600.0,13140.0,0.384,0.792,0.697,29,5000.0,544,1
THIN-002731,40,Freelancer,62,117600.0,3890.0,0.1,0.561,0.812,57,47000.0,595,1
THIN-002732,56,Gig Worker,445,101900.0,15350.0,0.279,0.66,0.822,20,279000.0,546,1
THIN-002733,50,Vendor,402,109700.0,16830.0,0.457,0.797,0.729,3,179000.0,467,1
THIN-002734,39,Gig Worker,332,126200.0,12860.0,0.319,0.846,0.84,29,61000.0,570,1
THIN-002735,40,Shopkeeper,238,192300.0,11700.0,0.068,0.71,0.627,36,109000.0,651,1
THIN-002736,29,Shopkeeper,365,46700.0,5030.0,0.221,0.681,0.587,4,74000.0,488,1
THIN-002737,32,Vendor,675,161400.0,6350.0,0.411,0.644,0.756,4,125000.0,463,1
THIN-002738,52,Gig Worker,31,5000.0,1300.0,0.484,0.776,0.558,44,130000.0,423,1
THIN-002739,55,Gig Worker,738,88400.0,760.0,0.087,0.873,0.769,24,5000.0,641,1
THIN-002740,49,Freelancer,428,26400.0,6910.0,0.345,0.42,0.733,24,8000.0,483,1
THIN-002741,34,Shopkeeper,133,95600.0,10400.0,0.403,0.963,0.843,37,199000.0,545,1
THIN-002742,56,Gig Worker,245,227900.0,18510.0,0.401,0.826,0.701,5,76000.0,470,1
THIN-002743,58,Shopkeeper,651,117400.0,3170.0,0.299,0.834,0.443,50,5000.0,558,1
THIN-002744,51,Gig Worker,141,62500.0,11200.0,0.429,0.554,0.898,59,197000.0,496,1
THIN-002745,22,Vendor,648,177700.0,19430.0,0.081,0.816,0.699,5,213000.0,610,1
THIN-002746,57,Vendor,773,5000.0,6610.0,0.318,0.777,0.636,5,125000.0,455,1
THIN-002747,43,Shopkeeper,122,111300.0,430.0,0.269,0.883,0.691,56,129000.0,542,1
THIN-002748,20,Vendor,492,68500.0,6600.0,0.166,0.908,0.887,37,172000.0,654,1
THIN-002749,34,Gig Worker,648,173000.0,200.0,0.129,0.586,0.331,31,65000.0,565,1
THIN-002750,22,Shopkeeper,52,126000.0,8840.0,0.141,0.434,0.678,4,212000.0,471,1
THIN-002751,44,Shopkeeper,710,108100.0,11840.0,0.188,0.701,0.67,55,240000.0,610,1
THIN-002752,23,Freelancer,651,161800.0,9370.0,0.404,0.74,0.546,42,115000.0,539,1
THIN-002753,54,Shopkeeper,748,70600.0,31590.0,0.2,0.779,0.489,38,177000.0,598,1
THIN-002754,42,Shopkeeper,279,146500.0,14220.0,0.07,0.88,0.596,58,159000.0,670,1
THIN-002755,32,Gig Worker,91,24700.0,17770.0,0.154,0.631,0.65,4,105000.0,476,0
THIN-002756,29,Gig Worker,596,77600.0,3990.0,0.315,0.599,0.468,3,59000.0,444,0
THIN-002757,49,Shopkeeper,565,57200.0,200.0,0.197,0.936,0.76,40,72000.0,611,1
THIN-002758,47,Vendor,352,82500.0,200.0,0.308,0.905,0.408,46,134000.0,533,1
THIN-002759,40,Freelancer,141,173800.0,12690.0,0.06,0.788,0.595,50,211000.0,646,1
THIN-002760,43,Shopkeeper,517,97100.0,16360.0,0.238,0.779,0.5,20,331000.0,544,1
THIN-002761,29,Gig Worker,763,68600.0,11540.0,0.397,0.717,0.202,29,31000.0,481,0
THIN-002762,52,Vendor,505,101000.0,25170.0,0.233,0.478,0.592,22,95000.0,529,1
THIN-002763,21,Shopkeeper,347,5000.0,200.0,0.311,0.641,0.598,29,89000.0,471,1
THIN-002764,44,Shopkeeper,723,37500.0,4980.0,0.112,0.914,0.595,24,317000.0,617,1
THIN-002765,30,Vendor,752,101300.0,13600.0,0.231,0.626,0.67,21,11000.0,547,1
THIN-002766,45,Shopkeeper,694,57100.0,13710.0,0.259,0.906,0.793,30,274000.0,595,1
THIN-002767,56,Gig Worker,621,5000.0,5920.0,0.079,0.818,0.848,56,140000.0,656,1
THIN-002768,32,Gig Worker,495,135900.0,8210.0,0.184,0.96,0.864,52,73000.0,658,1
THIN-002769,47,Shopkeeper,659,5000.0,200.0,0.079,0.835,0.504,24,89000.0,578,1
THIN-002770,27,Gig Worker,780,150400.0,6810.0,0.455,0.902,0.716,44,5000.0,559,1
THIN-002771,47,Vendor,184,21500.0,9460.0,0.043,0.541,0.616,22,105000.0,579,1
THIN-002772,36,Shopkeeper,222,56300.0,16200.0,0.114,0.911,0.586,42,5000.0,629,1
THIN-002773,27,Vendor,794,64700.0,13200.0,0.46,0.676,0.795,7,189000.0,462,0
THIN-002774,32,Gig Worker,701,32900.0,9430.0,0.115,0.577,0.862,21,289000.0,597,1
THIN-002775,50,Vendor,195,5000.0,2880.0,0.116,0.584,0.864,20,72000.0,536,1
THIN-002776,54,Gig Worker,620,43300.0,14460.0,0.167,0.398,0.513,5,5000.0,486,1
THIN-002777,36,Vendor,34,96900.0,4610.0,0.188,0.695,0.704,49,166000.0,551,1
THIN-002778,43,Shopkeeper,767,124800.0,21810.0,0.177,0.973,0.589,30,97000.0,628,1
THIN-002779,26,Gig Worker,501,80200.0,5160.0,0.313,0.911,0.547,56,193000.0,570,1
THIN-002780,35,Shopkeeper,406,116800.0,7990.0,0.462,0.802,0.516,48,169000.0,526,1
THIN-002781,20,Gig Worker,761,17200.0,14870.0,0.151,0.737,0.672,25,144000.0,584,1
THIN-002782,31,Shopkeeper,356,81300.0,5830.0,0.073,0.663,0.628,7,18000.0,575,1
THIN-002783,21,Gig Worker,664,38800.0,200.0,0.211,0.585,0.586,15,94000.0,494,1
THIN-002784,29,Vendor,696,24200.0,10330.0,0.093,0.504,0.86,30,31000.0,620,1
THIN-002785,29,Vendor,195,110300.0,4720.0,0.229,0.743,0.523,20,134000.0,510,1
THIN-002786,28,Freelancer,585,60800.0,10270.0,0.629,0.883,0.785,30,220000.0,514,1
THIN-002787,54,Vendor,266,13200.0,9300.0,0.665,0.726,0.662,45,143000.0,459,0
THIN-002788,41,Gig Worker,702,64300.0,4680.0,0.318,0.674,0.611,58,286000.0,545,1
THIN-002789,53,Shopkeeper,454,141400.0,19090.0,0.379,0.914,0.801,27,63000.0,567,1
THIN-002790,57,Shopkeeper,776,26400.0,7420.0,0.07,0.97,0.717,59,183000.0,686,1
THIN-002791,47,Freelancer,682,132300.0,390.0,0.236,0.833,0.698,30,127000.0,577,1
THIN-002792,35,Freelancer,698,53700.0,1580.0,0.173,0.826,0.341,46,79000.0,582,1
THIN-002793,59,Gig Worker,657,131100.0,1070.0,0.321,0.922,0.886,41,166000.0,596,1
THIN-002794,40,Freelancer,627,167600.0,16290.0,0.27,0.599,0.729,10,235000.0,515,1
THIN-002795,51,Vendor,644,116900.0,13400.0,0.163,0.904,0.675,21,5000.0,608,1
THIN-002796,44,Shopkeeper,693,9900.0,10340.0,0.351,0.595,0.416,27,221000.0,471,1
THIN-002797,38,Vendor,475,121900.0,4740.0,0.421,0.723,0.497,24,183000.0,492,1
THIN-002798,40,Vendor,782,87700.0,16220.0,0.13,0.921,0.66,48,30000.0,660,1
THIN-002799,20,Freelancer,548,37800.0,9340.0,0.292,0.95,0.689,24,5000.0,558,1
THIN-002800,48,Shopkeeper,513,202900.0,16620.0,0.076,0.552,0.322,52,5000.0,628,1
THIN-002801,43,Shopkeeper,471,53600.0,16340.0,0.053,0.784,0.646,28,143000.0,662,1
THIN-002802,25,Freelancer,582,6100.0,9570.0,0.245,0.9,0.972,13,150000.0,546,1
THIN-002803,42,Freelancer,432,59600.0,200.0,0.38,0.717,0.704,21,176000.0,486,1
THIN-002804,35,Vendor,524,91600.0,21460.0,0.211,0.994,0.834,46,224000.0,649,1
THIN-002805,32,Vendor,76,5000.0,16310.0,0.121,0.411,0.625,11,104000.0,463,1
THIN-002806,36,Freelancer,543,116500.0,15880.0,0.026,0.711,0.553,20,106000.0,652,1
THIN-002807,30,Gig Worker,283,122700.0,18240.0,0.128,0.967,0.836,17,288000.0,621,1
THIN-002808,43,Freelancer,790,175400.0,13100.0,0.262,0.656,0.421,4,166000.0,481,1
THIN-002809,54,Gig Worker,337,142400.0,5270.0,0.186,0.753,0.68,56,95000.0,607,1
THIN-002810,50,Shopkeeper,792,146500.0,200.0,0.159,0.899,0.699,47,127000.0,628,1
THIN-002811,49,Gig Worker,33,28100.0,23670.0,0.279,0.685,0.741,49,5000.0,515,1
THIN-002812,55,Shopkeeper,442,184200.0,3250.0,0.045,0.529,0.368,36,167000.0,639,1
THIN-002813,23,Vendor,578,160800.0,2380.0,0.432,0.844,0.643,8,124000.0,475,1
THIN-002814,40,Freelancer,777,66700.0,200.0,0.196,0.778,0.882,47,5000.0,606,1
THIN-002815,44,Vendor,793,123100.0,20720.0,0.147,0.865,0.911,7,57000.0,601,1
THIN-002816,30,Vendor,579,10100.0,6710.0,0.165,0.819,0.349,29,121000.0,558,1
THIN-002817,44,Shopkeeper,204,187100.0,12250.0,0.289,0.965,0.531,9,147000.0,499,1
THIN-002818,46,Vendor,369,5000.0,15610.0,0.096,0.867,0.613,10,5000.0,566,1
THIN-002819,51,Vendor,433,90300.0,200.0,0.52,0.871,0.756,18,58000.0,478,0
THIN-002820,25,Gig Worker,70,157400.0,5860.0,0.189,0.774,0.884,41,231000.0,588,1
THIN-002821,39,Vendor,756,94800.0,15160.0,0.255,0.292,0.538,57,282000.0,528,1
THIN-002822,50,Gig Worker,252,43200.0,23070.0,0.412,0.912,0.634,15,259000.0,480,0
THIN-002823,23,Shopkeeper,260,110200.0,3920.0,0.58,0.866,0.496,31,5000.0,475,1
THIN-002824,29,Shopkeeper,612,30300.0,3420.0,0.429,0.552,0.786,4,130000.0,430,0
THIN-002825,39,Vendor,603,134800.0,11640.0,0.118,0.987,0.579,14,49000.0,614,1
THIN-002826,54,Gig Worker,642,101100.0,1500.0,0.37,0.88,0.76,32,5000.0,556,1
THIN-002827,32,Shopkeeper,714,23700.0,22200.0,0.505,0.776,0.918,41,227000.0,540,1
THIN-002828,26,Shopkeeper,391,103900.0,9590.0,0.242,0.592,0.925,10,149000.0,532,1
THIN-002829,19,Shopkeeper,715,140600.0,9270.0,0.266,0.865,0.684,38,144000.0,602,1
THIN-002830,41,Freelancer,311,5000.0,8610.0,0.22,0.699,0.87,30,91000.0,551,1
THIN-002831,19,Gig Worker,708,9200.0,200.0,0.264,0.727,0.312,32,135000.0,492,1
THIN-002832,20,Vendor,32,21000.0,4960.0,0.559,0.73,0.758,26,113000.0,423,0
THIN-002833,43,Gig Worker,23,75000.0,3040.0,0.099,0.826,0.753,11,80000.0,544,1
THIN-002834,49,Shopkeeper,89,100100.0,200.0,0.196,0.853,0.623,27,69000.0,527,1
THIN-002835,44,Shopkeeper,648,134100.0,19380.0,0.264,0.758,0.795,42,69000.0,604,1
THIN-002836,24,Shopkeeper,336,67900.0,6110.0,0.095,0.675,0.839,5,261000.0,572,1
THIN-002837,19,Gig Worker,638,24000.0,200.0,0.334,0.744,0.71,58,5000.0,529,1
THIN-002838,53,Freelancer,45,226900.0,34780.0,0.15,0.715,0.687,15,119000.0,539,1
THIN-002839,40,Shopkeeper,578,44100.0,11530.0,0.338,0.629,0.911,50,213000.0,562,1
THIN-002840,52,Shopkeeper,244,130100.0,25520.0,0.37,0.724,0.685,25,203000.0,510,1
THIN-002841,41,Vendor,505,84500.0,12990.0,0.215,0.799,0.463,42,226000.0,589,1
THIN-002842,31,Freelancer,213,45100.0,18950.0,0.21,0.529,0.829,59,254000.0,562,1
THIN-002843,52,Vendor,26,122800.0,12220.0,0.131,0.5,0.552,59,138000.0,550,1
THIN-002844,30,Vendor,677,14200.0,200.0,0.329,0.632,0.713,38,5000.0,512,1
THIN-002845,24,Shopkeeper,262,5000.0,9540.0,0.045,0.492,0.851,39,112000.0,624,1
THIN-002846,55,Vendor,133,94800.0,9140.0,0.109,0.714,0.416,37,82000.0,584,1
THIN-002847,36,Shopkeeper,100,24500.0,200.0,0.266,0.933,0.291,22,20000.0,453,1
THIN-002848,35,Freelancer,465,32700.0,200.0,0.153,0.796,0.867,32,162000.0,608,1
THIN-002849,21,Gig Worker,691,150300.0,18480.0,0.111,0.711,0.376,29,171000.0,610,1
THIN-002850,40,Gig Worker,498,131500.0,200.0,0.27,0.748,0.413,33,233000.0,533,1
THIN-002851,23,Vendor,353,45400.0,15730.0,0.314,0.729,0.779,51,202000.0,563,1
THIN-002852,53,Gig Worker,89,59400.0,1580.0,0.078,0.792,0.598,27,97000.0,582,1
THIN-002853,41,Gig Worker,567,121100.0,3220.0,0.234,0.711,0.675,19,142000.0,545,1
THIN-002854,59,Freelancer,560,76600.0,3490.0,0.193,0.596,0.63,49,34000.0,582,1
THIN-002855,47,Vendor,638,44700.0,14310.0,0.08,0.963,0.886,4,165000.0,624,1
THIN-002856,55,Shopkeeper,494,5000.0,11990.0,0.195,0.81,0.692,27,219000.0,565,1
THIN-002857,34,Shopkeeper,116,95100.0,16630.0,0.182,0.858,0.156,36,323000.0,542,1
THIN-002858,26,Vendor,316,97500.0,7550.0,0.208,0.735,0.568,24,129000.0,550,1
THIN-002859,25,Shopkeeper,122,166300.0,13630.0,0.187,0.898,0.529,14,207000.0,529,1
THIN-002860,31,Gig Worker,365,60200.0,10790.0,0.097,0.816,0.778,24,5000.0,635,1
THIN-002861,31,Shopkeeper,106,12600.0,10960.0,0.075,0.533,0.671,20,129000.0,541,1
THIN-002862,58,Shopkeeper,512,29400.0,4960.0,0.085,0.854,0.859,45,5000.0,676,1
THIN-002863,35,Freelancer,567,60100.0,7950.0,0.149,0.94,0.751,32,62000.0,643,1
THIN-002864,31,Shopkeeper,552,86300.0,370.0,0.118,0.895,0.566,32,5000.0,624,1
THIN-002865,57,Shopkeeper,451,129800.0,8560.0,0.369,0.795,0.838,35,5000.0,574,1
THIN-002866,32,Vendor,631,87400.0,5310.0,0.253,0.824,0.595,35,218000.0,583,1
THIN-002867,25,Vendor,154,47000.0,22170.0,0.371,0.775,0.807,55,332000.0,528,1
THIN-002868,21,Vendor,577,54100.0,10440.0,0.488,0.837,0.595,18,196000.0,481,0
THIN-002869,39,Gig Worker,71,112700.0,11740.0,0.079,0.873,0.765,49,153000.0,644,1
THIN-002870,58,Vendor,523,51700.0,19480.0,0.104,0.898,0.369,23,168000.0,608,1
THIN-002871,33,Shopkeeper,454,120800.0,2450.0,0.846,0.961,0.688,19,161000.0,468,0
THIN-002872,59,Gig Worker,789,181500.0,2450.0,0.05,0.609,0.507,41,30000.0,656,1
THIN-002873,42,Shopkeeper,544,104300.0,200.0,0.185,0.852,0.87,22,5000.0,588,1
THIN-002874,38,Vendor,361,43800.0,18100.0,0.281,0.909,0.627,45,130000.0,581,1
THIN-002875,46,Gig Worker,663,6300.0,24860.0,0.264,0.528,0.981,25,167000.0,535,0
THIN-002876,30,Gig Worker,146,74100.0,14380.0,0.267,0.809,0.684,3,227000.0,470,1
THIN-002877,36,Gig Worker,772,30700.0,200.0,0.169,0.779,0.618,9,5000.0,518,1
THIN-002878,48,Gig Worker,446,11600.0,200.0,0.591,0.799,0.473,38,166000.0,456,0
THIN-002879,33,Vendor,218,64300.0,200.0,0.057,0.36,0.693,6,25000.0,513,1
THIN-002880,55,Vendor,728,168700.0,3550.0,0.265,0.788,0.806,24,184000.0,571,1
THIN-002881,55,Vendor,468,36400.0,11380.0,0.379,0.437,0.703,15,190000.0,457,0
THIN-002882,42,Vendor,19,61500.0,7830.0,0.282,0.913,0.847,11,5000.0,486,1
THIN-002883,57,Shopkeeper,722,78300.0,7370.0,0.111,0.784,0.744,39,136000.0,657,1
THIN-002884,26,Freelancer,48,80100.0,200.0,0.424,0.877,0.615,7,151000.0,401,0
THIN-002885,37,Vendor,631,133500.0,6090.0,0.093,0.815,0.776,11,126000.0,616,1
THIN-002886,20,Gig Worker,154,70400.0,3140.0,0.242,0.844,0.865,46,88000.0,573,1
THIN-002887,21,Shopkeeper,686,201500.0,10680.0,0.244,0.642,0.75,32,179000.0,585,1
THIN-002888,46,Shopkeeper,157,88100.0,1700.0,0.423,0.723,0.691,55,219000.0,493,1
THIN-002889,55,Shopkeeper,773,5000.0,2880.0,0.221,0.809,0.731,5,118000.0,495,1
THIN-002890,53,Vendor,615,53000.0,17090.0,0.2,0.826,0.786,30,126000.0,609,1
THIN-002891,25,Gig Worker,48,39200.0,14440.0,0.075,0.571,0.588,52,169000.0,583,1
THIN-002892,59,Shopkeeper,143,181200.0,19820.0,0.384,0.541,0.545,41,18000.0,488,1
THIN-002893,53,Vendor,439,100000.0,3790.0,0.148,0.649,0.628,54,121000.0,612,1
THIN-002894,41,Gig Worker,654,5000.0,2840.0,0.381,0.674,0.939,25,93000.0,500,1
THIN-002895,20,Vendor,185,91600.0,2690.0,0.168,0.888,0.746,22,354000.0,569,1
THIN-002896,26,Vendor,279,165300.0,1900.0,0.3,0.871,0.388,26,12000.0,514,1
THIN-002897,27,Gig Worker,683,136100.0,18510.0,0.094,0.839,0.651,36,92000.0,675,1
THIN-002898,35,Gig Worker,608,21300.0,200.0,0.338,0.851,0.851,14,5000.0,496,0
THIN-002899,58,Gig Worker,322,85200.0,12270.0,0.238,0.645,0.572,34,185000.0,556,1
THIN-002900,52,Vendor,261,103900.0,17090.0,0.216,0.616,0.421,26,171000.0,523,1
THIN-002901,19,Shopkeeper,160,142600.0,200.0,0.302,0.794,0.883,48,143000.0,543,1
THIN-002902,33,Gig Worker,506,67600.0,3230.0,0.125,0.88,0.608,34,175000.0,637,1
THIN-002903,34,Shopkeeper,400,95800.0,21000.0,0.028,0.46,0.627,10,192000.0,604,1
THIN-002904,46,Gig Worker,788,58400.0,8250.0,0.042,0.526,0.878,41,206000.0,679,1
THIN-002905,35,Shopkeeper,209,75000.0,5830.0,0.161,0.52,0.587,45,262000.0,558,1
THIN-002906,19,Vendor,232,57400.0,11460.0,0.413,0.665,0.44,28,179000.0,463,1
THIN-002907,34,Vendor,776,113600.0,16590.0,0.189,0.635,0.82,53,5000.0,619,1
THIN-002908,24,Vendor,675,79300.0,6570.0,0.121,0.658,0.876,10,141000.0,584,1
THIN-002909,50,Vendor,132,132800.0,23000.0,0.291,0.781,0.946,53,45000.0,572,1
THIN-002910,27,Shopkeeper,59,5000.0,3130.0,0.386,0.612,0.838,29,188000.0,442,0
THIN-002911,19,Vendor,450,155100.0,19790.0,0.077,0.749,0.873,57,17000.0,697,1
THIN-002912,46,Gig Worker,682,132200.0,3120.0,0.119,0.758,0.752,25,8000.0,624,1
THIN-002913,21,Gig Worker,634,103200.0,19320.0,0.375,0.847,0.632,4,5000.0,484,1
THIN-002914,23,Vendor,121,210000.0,1110.0,0.168,0.851,0.594,31,216000.0,569,1
THIN-002915,40,Vendor,437,120000.0,200.0,0.128,0.741,0.406,24,7000.0,568,1
THIN-002916,42,Vendor,542,113300.0,3750.0,0.078,0.839,0.544,13,59000.0,606,1
THIN-002917,49,Shopkeeper,317,106900.0,5480.0,0.174,0.8,0.681,23,160000.0,579,1
THIN-002918,26,Shopkeeper,171,73700.0,200.0,0.079,0.93,0.687,49,212000.0,631,1
THIN-002919,28,Shopkeeper,655,93700.0,200.0,0.278,0.754,0.852,43,80000.0,575,1
THIN-002920,35,Vendor,675,143500.0,3540.0,0.162,0.67,0.84,18,5000.0,585,1
THIN-002921,48,Freelancer,219,28000.0,8680.0,0.392,0.832,0.57,27,149000.0,484,1
THIN-002922,48,Vendor,311,74000.0,13400.0,0.416,0.789,0.778,20,116000.0,502,1
THIN-002923,21,Vendor,651,174700.0,6070.0,0.163,0.695,0.554,40,170000.0,612,1
THIN-002924,19,Vendor,606,44100.0,16960.0,0.39,0.695,0.825,14,204000.0,496,1
THIN-002925,37,Vendor,132,23000.0,19860.0,0.22,0.611,0.329,31,5000.0,490,1
THIN-002926,29,Gig Worker,584,5000.0,200.0,0.218,0.616,0.671,32,80000.0,522,1
THIN-002927,30,Vendor,455,84400.0,13610.0,0.234,0.929,0.696,19,41000.0,575,1
THIN-002928,56,Gig Worker,122,84700.0,11820.0,0.044,0.663,0.496,14,127000.0,568,1
THIN-002929,30,Freelancer,445,161700.0,8180.0,0.244,0.736,0.852,51,283000.0,611,1
THIN-002930,33,Freelancer,653,77100.0,10300.0,0.071,0.745,0.499,11,172000.0,593,1
THIN-002931,33,Vendor,40,137700.0,8550.0,0.601,0.873,0.681,26,92000.0,451,0
THIN-002932,58,Shopkeeper,524,48800.0,200.0,0.162,0.602,0.683,6,104000.0,506,1
THIN-002933,29,Shopkeeper,470,56100.0,11940.0,0.038,0.778,0.575,31,174000.0,671,1
THIN-002934,49,Freelancer,190,130300.0,200.0,0.281,0.666,0.851,22,144000.0,501,1
THIN-002935,34,Freelancer,596,66400.0,14430.0,0.445,0.855,0.689,34,79000.0,543,1
THIN-002936,25,Freelancer,342,119600.0,200.0,0.107,0.788,0.581,35,35000.0,618,1
THIN-002937,26,Gig Worker,496,5000.0,4350.0,0.303,0.821,0.459,41,5000.0,523,1
THIN-002938,22,Gig Worker,743,120500.0,15860.0,0.19,0.406,0.747,13,61000.0,529,1
THIN-002939,23,Shopkeeper,429,81700.0,4170.0,0.411,0.948,0.576,14,121000.0,496,1
THIN-002940,39,Freelancer,197,38600.0,600.0,0.395,0.886,0.572,3,152000.0,415,0
THIN-002941,29,Shopkeeper,532,69100.0,14900.0,0.235,0.629,0.616,41,272000.0,575,1
THIN-002942,45,Shopkeeper,650,20500.0,3340.0,0.022,0.812,0.676,44,99000.0,689,1
THIN-002943,35,Gig Worker,200,192100.0,13630.0,0.482,0.556,0.533,42,5000.0,476,1
THIN-002944,21,Gig Worker,188,117700.0,4280.0,0.319,0.718,0.681,50,16000.0,530,1
THIN-002945,51,Gig Worker,441,69800.0,4400.0,0.201,0.679,0.642,17,165000.0,542,1
THIN-002946,39,Shopkeeper,34,136600.0,200.0,0.328,0.877,0.357,22,157000.0,443,1
THIN-002947,54,Gig Worker,722,81500.0,5360.0,0.206,0.877,0.607,50,28000.0,609,1
THIN-002948,38,Vendor,490,5000.0,18340.0,0.41,0.878,0.882,36,259000.0,548,1
THIN-002949,43,Shopkeeper,665,21000.0,7480.0,0.192,0.449,0.619,53,150000.0,556,1
THIN-002950,22,Vendor,397,100900.0,6140.0,0.097,0.891,0.747,43,5000.0,678,1
THIN-002951,39,Shopkeeper,366,122900.0,1680.0,0.273,0.942,0.633,34,141000.0,582,1
THIN-002952,22,Freelancer,673,47800.0,10590.0,0.203,0.921,0.815,3,62000.0,549,1
THIN-002953,30,Vendor,156,34700.0,11250.0,0.02,0.62,0.597,58,65000.0,639,1
THIN-002954,28,Shopkeeper,503,5000.0,5480.0,0.375,0.615,0.761,8,114000.0,440,0
THIN-002955,35,Shopkeeper,159,9800.0,13250.0,0.345,0.706,0.765,17,87000.0,456,0
THIN-002956,22,Gig Worker,378,5000.0,8280.0,0.028,0.863,0.61,27,229000.0,648,1
THIN-002957,56,Shopkeeper,212,5000.0,14340.0,0.171,0.892,0.463,14,94000.0,504,1
THIN-002958,37,Gig Worker,590,64700.0,15760.0,0.269,0.649,0.844,36,221000.0,586,1
THIN-002959,49,Vendor,393,170000.0,2710.0,0.434,0.779,0.569,12,115000.0,471,1
THIN-002960,31,Shopkeeper,734,80800.0,200.0,0.494,0.544,0.721,56,160000.0,486,1
THIN-002961,55,Shopkeeper,138,62500.0,11830.0,0.046,0.656,0.726,34,8000.0,636,1
THIN-002962,47,Shopkeeper,608,147300.0,10800.0,0.133,0.449,0.737,38,58000.0,617,1
THIN-002963,37,Freelancer,415,129500.0,11590.0,0.096,0.947,0.63,27,295000.0,658,1
